Times,H,V,M
0.0,1.0,-0.6682065548915246,0.0
0.0015341680756939071,0.9989748588355161,-0.6682065548915246,1.0
0.0030683361513878142,0.9979498381333993,-0.6681280352240028,2.0
0.004602504227081722,0.9969251322397301,-0.6679228370762181,2.0
0.0061366723027756285,0.995900452350057,-0.667905887175779,2.0
0.007670840378469535,0.9948758087982313,-0.6678822014740138,2.0
0.009205008454163444,0.9938512110465589,-0.667852348060974,2.0
0.01073917652985735,0.9928266676021957,-0.6678169495215197,2.0
0.012273344605551257,0.9918023480413448,-0.6676710179799017,3.0
0.013807512681245164,0.9907793422862975,-0.6668146543100233,3.0
0.01534168075693907,0.9897563907794272,-0.6667792943139895,3.0
0.01687584883263298,0.9887335255294096,-0.6667230704528461,3.0
0.018410016908326887,0.9877107752405672,-0.6666481365673115,3.0
0.019944184984020792,0.9866881649579149,-0.6665568778633514,3.0
0.0214783530597147,0.9856657159222846,-0.666451773980378,3.0
0.023012521135408606,0.984643445618107,-0.666335273411904,3.0
0.024546689211102514,0.9836213679858092,-0.6662096862075754,3.0
0.026080857286796422,0.9825994937635203,-0.6660770996859811,3.0
0.027615025362490327,0.9815778309190528,-0.6659393195920099,3.0
0.029149193438184236,0.9805563851327481,-0.6657978369434043,3.0
0.03068336151387814,0.9795372048405913,-0.6643211446672048,4.0
0.03221752958957205,0.9785181937029173,-0.6642108865504959,3.0
0.03375169766526596,0.9774993653176387,-0.6640917650549152,4.0
0.03528586574095986,0.9764807972701766,-0.6639220719030821,4.0
0.036820033816653774,0.9754625215232474,-0.6637315448430257,4.0
0.03835420189234768,0.9744445714490283,-0.6635192651618137,4.0
0.039888369968041584,0.9734269729724095,-0.6632900871428461,4.0
0.04142253804373549,0.9724097453419046,-0.6630483625757976,4.0
0.0429567061194294,0.9713929020736287,-0.6627978279473177,4.0
0.044490874195123306,0.9703764519854398,-0.6625415456708051,4.0
0.04602504227081721,0.969360400245267,-0.6622818948394348,4.0
0.04755921034651112,0.9683447493690965,-0.6620206040404988,4.0
0.04909337842220503,0.9673295001184892,-0.6617588168417209,4.0
0.05062754649789893,0.9663146522632851,-0.6614971796653891,4.0
0.052161714573592845,0.9653002051908346,-0.6612359418257948,4.0
0.05369588264928675,0.9642861583574531,-0.6609750583702722,4.0
0.055230050724980655,0.9632725115899007,-0.6607142878357676,4.0
0.05676421880067457,0.9622592652539389,-0.6604532788909483,4.0
0.05829838687636847,0.9612482616236723,-0.6589914405625121,5.0
0.059832554952062376,0.9602379287338578,-0.6585542391484686,5.0
0.06136672302775628,0.9592280513648427,-0.6582573220070853,5.0
0.0629008911034502,0.9582186699882818,-0.6579340246695329,5.0
0.0644350591791441,0.9572098178482203,-0.6575890582295056,5.0
0.065969227254838,0.9562015215109237,-0.6572267753914011,5.0
0.06750339533053192,0.9551938015472718,-0.6568510840613532,5.0
0.06903756340622583,0.9541866733046441,-0.6564653890169246,5.0
0.07057173148191973,0.9531801477251028,-0.6560725617277178,5.0
0.07210589955761364,0.9521742321690915,-0.6556749367609176,5.0
0.07364006763330755,0.9511689312084189,-0.6552743318021107,5.0
0.07517423570900145,0.950164247358514,-0.6548720872389394,5.0
0.07670840378469536,0.9491601817272414,-0.6544691205482609,5.0
0.07824257186038926,0.9481567345653514,-0.6540659904138467,5.0
0.07977673993608317,0.9471539057113151,-0.6536629655670252,5.0
0.08131090801177708,0.9461516949303698,-0.6532600937429334,5.0
0.08284507608747098,0.9451501021536427,-0.6528572668116418,5.0
0.08437924416316489,0.9441491276279562,-0.6524542789965446,5.0
0.0859134122388588,0.9431487719902028,-0.6520508760429459,5.0
0.0874475803145527,0.9421490362819702,-0.6516467941625975,5.0
0.08898174839024661,0.9411499219205256,-0.6512417884804911,5.0
0.09051591646594052,0.9401514306414929,-0.6508356514856046,5.0
0.09205008454163442,0.9391535644268548,-0.6504282225966563,5.0
0.09358425261732833,0.938156325429561,-0.6500193903740346,5.0
0.09511842069302225,0.9371597159033281,-0.6496090891358381,5.0
0.09665258876871614,0.9361637381434472,-0.6491972917834277,5.0
0.09818675684441006,0.9351698827793435,-0.6478138737530931,6.0
0.09972092492010397,0.934177459314176,-0.6468805347280412,6.0
0.10125509299579787,0.9331857415815186,-0.6464205248234679,6.0
0.10278926107149178,0.9321947686142742,-0.6459350725286378,6.0
0.10432342914718569,0.9312045739592602,-0.6454277537786254,6.0
0.10585759722287959,0.9302151855612283,-0.6449022201066988,6.0
0.1073917652985735,0.9292266258958741,-0.6443620363479498,6.0
0.10892593337426741,0.9282389123191682,-0.6438105396366793,6.0
0.11046010144996131,0.9272520575883946,-0.6432507274845988,6.0
0.11199426952565522,0.9262660705033905,-0.6426851794306067,6.0
0.11352843760134913,0.9252809566145669,-0.6421160135130701,6.0
0.11506260567704303,0.924296718946824,-0.6415448759079045,6.0
0.11659677375273694,0.9233133586946564,-0.6409729597082852,6.0
0.11813094182843085,0.9223308758525128,-0.6404010471271449,6.0
0.11966510990412475,0.9213492697547365,-0.6398295684338811,6.0
0.12119927797981866,0.9203685395100824,-0.6392586706711477,6.0
0.12273344605551256,0.919388684325926,-0.6386882895559444,6.0
0.12426761413120647,0.9184097037260868,-0.6381182188245624,6.0
0.1258017822069004,0.9174315976731502,-0.6375481724804869,6.0
0.12733595028259428,0.916454366611024,-0.6369778367890445,6.0
0.1288701183582882,0.9154780114461252,-0.6364069102774756,6.0
0.1304042864339821,0.9145025334862581,-0.6358351313143908,6.0
0.131938454509676,0.9135279343551768,-0.6352622939573261,6.0
0.13347262258536993,0.9125542158984798,-0.634688253603816,6.0
0.13500679066106383,0.9115813800932767,-0.6341129245328017,6.0
0.13654095873675773,0.9106094289704724,-0.633536271679243,6.0
0.13807512681245165,0.9096383645549339,-0.6329582989785907,6.0
0.13960929488814555,0.9086681888255557,-0.6323790363969721,6.0
