0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040817730231059457e+01
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.781241170656199024e+00
1.876907744351290486e-01,5.592032276841749638e-01,9.191748593365998143e-01,1.260132273562547311e+00,1.574929089065569610e+00,1.856869377322657000e+00,2.099823870156398709e+00,2.298337063988259210e+00,2.447723489031232269e+00,2.544151579497672344e+00,2.584713773084112987e+00,2.567481681638945190e+00,2.491545406784106742e+00,2.357036320832353038e+00,2.165132890875550942e+00,1.918049388504463160e+00,1.619007595232364149e+00,1.272191880258281671e+00,8.826882886534703765e-01,4.564085303913362202e-01,-1.457099737288465491e+01
2.318150987067116309e-02,6.906666127456589921e-02,1.135264167283242115e-01,1.556377441877844214e-01,1.945180008642330705e-01,2.293401789645772848e-01,2.593472583785734753e-01,2.838654350237568846e-01,3.023160109622928804e-01,3.142257531309489704e-01,3.192355512621040670e-01,3.171072319606855761e-01,3.077284145393857084e-01,2.911153246681876250e-01,2.674135137019972852e-01,2.368964642288219069e-01,1.999620954334264955e-01,1.571272147943976183e-01,1.090199949237179444e-01,5.637058552380898313e-02,-2.532187894361643266e-01
1.534646906914128445e-02,4.572305198722136088e-02,7.515600375348763240e-02,1.030342648297741248e-01,1.287735139043262034e-01,1.518262607753646798e-01,1.716913480216779864e-01,1.879227083435997536e-01,2.001372359791281363e-01,2.080216443214841782e-01,2.113381975784263123e-01,2.099292217821690509e-01,2.037203194171336995e-01,1.927222320935048361e-01,1.770313167517276465e-01,1.568286225167822012e-01,1.323775772022613428e-01,1.040203142597426189e-01,7.217269234613217510e-02,3.731808031387175845e-02,-5.103305354079446660e-02
1.990401559345409549e-02,5.930174137345552154e-02,9.747559936500703459e-02,1.336330594739618682e-01,1.670162704676774745e-01,1.969151502116658903e-01,2.226797091166848319e-01,2.437314082075282551e-01,2.595733681677571125e-01,2.697992635111340909e-01,2.741007564112462047e-01,2.722733473770797552e-01,2.642205445508976069e-01,2.499562795527781045e-01,2.296055251068388758e-01,2.034030977425726194e-01,1.716906572441211642e-01,1.349119427885265565e-01,9.360631343971681506e-02,4.840068742448695727e-02,-9.398547039744027387e-01
2.402301610055225523e-02,7.157383298442789032e-02,1.176475109739506947e-01,1.612875112680709488e-01,2.015791504815130364e-01,2.376653998167745641e-01,2.687617587646876083e-01,2.941699636482105751e-01,3.132903093594572863e-01,3.256323841193515811e-01,3.308240416876759293e-01,3.286184627961223903e-01,3.188991872539765904e-01,3.016830297352360857e-01,2.771208252183760545e-01,2.454959839148783962e-01,2.072208697749627626e-01,1.628310507770844295e-01,1.129775026711308528e-01,5.841688014245000754e-02,-1.758299724135873543e+00
2.767959959651547508e-02,8.246820591987440163e-02,1.355548355649942860e-01,1.858373533586396287e-01,2.322618504262532191e-01,2.738408481823713658e-01,3.096704359820460772e-01,3.389460662650382594e-01,3.609767518050645552e-01,3.751974344251904903e-01,3.811793228829905011e-01,3.786380291361439721e-01,3.674393663933497312e-01,3.476027087182829156e-01,3.193018499339952410e-01,2.828633385946957568e-01,2.387623052577776683e-01,1.876158376002546035e-01,1.301739974806588040e-01,6.730861126065920685e-02,-2.502217206971179664e+00
3.087197379482017889e-02,9.197952026678621329e-02,1.511887958036256530e-01,2.072705525591833908e-01,2.590493310748056555e-01,3.054237637925160676e-01,3.453856892450081761e-01,3.780377689028788790e-01,4.026093218367313709e-01,4.184701199549329398e-01,4.251419181891812893e-01,4.223075291408850407e-01,4.098172898392987706e-01,3.876928088190396693e-01,3.561279240846002003e-01,3.154868460492539772e-01,2.662995035534025945e-01,2.092541549126129830e-01,1.451873689493626274e-01,7.507152246763050540e-02,-3.170911922767275293e+00
2.697920626362650953e-01,7.880048519587605771e-01,1.243894751426522616e+00,1.601735135170987645e+00,1.834024836260275126e+00,1.923805590860396153e+00,1.866101903110875426e+00,1.668360035229457639e+00,1.349844251703277820e+00,9.400336182436890287e-01,4.761447780346154679e-01,-2.138197910523847908e-05,-4.456542512888431173e-01,-8.206373994023453688e-01,-1.091076395787470732e+00,-1.232355898537946137e+00,-1.231466007897187520e+00,-1.088393803758394895e+00,-8.164489443103122301e-01,-4.414765737687554870e-01,1.411285724538067887e+00
4.323790986034057315e-01,1.261355488510324196e+00,1.986021199190562525e+00,2.546699485925339346e+00,2.897647202760215368e+00,3.010976101879365707e+00,2.879083697960120869e+00,2.515384418152205814e+00,1.953270118980661385e+00,1.243373777198645724e+00,4.493497005465732497e-01,-3.574932286016319627e-01,-1.104271906551948623e+00,-1.722826945991495551e+00,-2.155718999600531482e+00,-2.361422695414874706e+00,-2.318276323967301433e+00,-2.026840495183596325e+00,-1.510443011260406365e+00,-8.138306245960618135e-01,5.312211379106100750e+00
3.225540699429556291e-02,9.544906514761471172e-02,1.547726296055429995e-01,2.079110406510827347e-01,2.529253880424557344e-01,2.883624109810057345e-01,3.133269795184267514e-01,3.275122600487297420e-01,3.311856425696065309e-01,3.251320400687046641e-01,3.105595799768290921e-01,2.889757222764479105e-01,2.620442169412978139e-01,2.314348626123463870e-01,1.986786211094322685e-01,1.650402258017542034e-01,1.314190227439533398e-01,9.828650637173071136e-02,6.566603107676972917e-02,3.315672764676716455e-02,-2.033598069883864934e+00
4.712283623204333027e-02,1.385020086999212141e-01,2.215016153846895153e-01,2.912505175404945246e-01,3.438893091401652446e-01,3.768578285590268306e-01,3.890769063686929652e-01,3.810094224621979886e-01,3.545955170687225544e-01,3.130670228780255138e-01,2.606560444800009035e-01,2.022213174675234759e-01,1.428228316209175508e-01,8.727964272993302131e-02,3.974745577074422637e-02,3.351286089271066863e-03,-2.009562638792684180e-02,-3.026215731931204342e-02,-2.834312469632078307e-02,-1.697092792758701785e-02,-1.158296949610922555e+00
6.028337677495565483e-02,1.766050200625605693e-01,2.805346854011960822e-01,3.649273248668940539e-01,4.242157404234299101e-01,4.548566370330376918e-01,4.556096672601068764e-01,4.276259622103320557e-01,3.743381136328050030e-01,3.011597549732039081e-01,2.150184940862299721e-01,1.237597271381413733e-01,3.546970124144921410e-02,-4.222679098752751825e-02,-1.028360944463253684e-01,-1.415768035773387057e-01,-1.558229211056262609e-01,-1.453702885893418117e-01,-1.125013566556745670e-01,-6.183937337639509174e-02,-3.705773969294808290e-01
7.161352496148123969e-02,2.093999519820952115e-01,3.313150433218147173e-01,4.282424443872278053e-01,4.931352703210719612e-01,5.215998200902371984e-01,5.122590814381383639e-01,4.668650703367436816e-01,3.901494690260989828e-01,2.894233874445504284e-01,1.739576692912573053e-01,5.419334568285830850e-02,-5.915386007227815823e-02,-1.560218201402984173e-01,-2.278864941086423679e-01,-2.685287444701675019e-01,-2.746182763173394825e-01,-2.460635192024931694e-01,-1.860945581227880785e-01,-1.010673715682864487e-01,3.233032619670029306e-01
8.108832199773804983e-02,2.368144435638570300e-01,3.737302491709737495e-01,4.810548360081627339e-01,5.504928684728730426e-01,5.769347855194635333e-01,5.588917529496192360e-01,4.986280957577924333e-01,4.019785580856757856e-01,2.778634834940061360e-01,1.375398314160720670e-01,-6.352142671582839545e-03,-1.408694833088118548e-01,-2.538861999979289408e-01,-3.351596640269567939e-01,-3.772546712749081377e-01,-3.762465778178760711e-01,-3.321418201018747629e-01,-2.489761857098339581e-01,-1.345767048033627289e-01,9.221475717063457589e-01
8.877026237515095453e-02,2.590297594752766774e-01,4.080622322953447179e-01,5.237187081741327965e-01,5.966788842832985162e-01,6.212473690165016826e-01,5.958475042508873942e-01,5.231702995212653695e-01,4.099640804745028899e-01,2.664798167919334992e-01,1.056154054294602129e-01,-5.817282571712872191e-02,-2.101034769837832883e-01,-3.363476719681846583e-01,-4.252455560549788793e-01,-4.683601025097881565e-01,-4.612785811999903784e-01,-4.040913328754852651e-01,-3.015026532695178618e-01,-1.625576874225276858e-01,1.429229426433813233e+00
9.479384097713905444e-02,2.764359806785643969e-01,4.349176364796809580e-01,5.569960885500859771e-01,6.325328440649167216e-01,6.553669809030100435e-01,6.238562016864419579e-01,5.410389471373164838e-01,4.144017695571436399e-01,2.552684381787834189e-01,7.785836227092307604e-02,-1.019106189523702466e-01,-2.677784343842588566e-01,-4.045473553032201131e-01,-4.994191661401906623e-01,-5.431532627244677336e-01,-5.309471485884523778e-01,-4.629620036504319969e-01,-3.444436589189170395e-01,-1.854212949085295437e-01,1.851482385651152640e+00
9.934741706910049652e-02,2.895794128691244196e-01,4.551460610987860811e-01,5.819541880347194329e-01,6.592304906813067911e-01,6.804551903274596025e-01,6.439399955041801293e-01,5.530004478020756897e-01,4.157057545896318818e-01,2.442237623540610136e-01,5.381203521983296545e-02,-1.384645951902220284e-01,-3.151865226097908534e-01,-4.600834650314553076e-01,-5.594662026992102133e-01,-6.034663924982212047e-01,-5.869789673009028208e-01,-5.102243341273067223e-01,-3.788772020331005463e-01,-2.037431179488369271e-01,2.198553258657471865e+00
1.026540698796771789e-01,2.991070688421159640e-01,4.697537472355259869e-01,5.998570334738239085e-01,6.781644921161199546e-01,6.978880274358505442e-01,6.573099896234366746e-01,5.599632514262474769e-01,4.143675213347648434e-01,2.333404533416178206e-01,3.293710554976693461e-02,-1.688978147937003071e-01,-3.538561963772569041e-01,-5.048468316322536342e-01,-6.074995525027634402e-01,-6.514675886365866031e-01,-6.314173271603533699e-01,-5.476185082150335504e-01,-4.060790063969108576e-01,-2.182043283530150091e-01,2.481808758925227565e+00
1.049529791357143305e-01,3.057126713099772575e-01,4.798196213775434149e-01,6.120600469252298614e-01,6.908283699232652397e-01,7.091414241633122728e-01,6.652656076039459299e-01,5.629026651768240797e-01,4.109157398117381232e-01,2.226149347634670539e-01,1.465788671785658859e-02,-1.943471501013337432e-01,-3.854230460984613971e-01,-5.408614319746437582e-01,-6.457812796493349605e-01,-6.894782788308474464e-01,-6.664501810822337502e-01,-5.770080030336246502e-01,-4.274152237264410847e-01,-2.295343944007973147e-01,2.713375142092772307e+00
1.064826142879194970e-01,3.100878989985497158e-01,4.864194848459757470e-01,6.199148390098649930e-01,6.987116485829995005e-01,7.156876891974267574e-01,6.691035887286341799e-01,5.627927668866975486e-01,4.058797206180987938e-01,2.120464104250417980e-01,-1.596296381847361326e-03,-2.159423353700239689e-01,-4.115137001045387488e-01,-5.701409423318204439e-01,-6.765624461228385567e-01,-7.198089303925869764e-01,-6.942553570472365099e-01,-6.002477883492414179e-01,-4.442458231783160683e-01,-2.384594993554514375e-01,2.905277208816245960e+00
1.074666940628887235e-01,3.128816649672687689e-01,4.905626858332663431e-01,6.246896631685957546e-01,7.032122249508609979e-01,7.189089414689413537e-01,6.700418235911018705e-01,5.605493152994084349e-01,3.997585971123865378e-01,2.016373454268457210e-01,-1.635698989225591732e-02,-2.347388611881974785e-01,-4.336494094790417364e-01,-5.945695058300273228e-01,-7.019499034656463410e-01,-7.446223784821359715e-01,-7.168717646227674711e-01,-6.190746446702354300e-01,-4.578441867106796681e-01,-2.456596103132481224e-01,3.068725793401587687e+00
