Times,H,V,M,North Pole,South Pole,Maximum Radius
0.0,1.0,-0.09746794344808964,0,2.0,0.0,1.0
0.0015341680756939071,0.9998504677927584,-0.09746794344808964,1,1.9998504677927584,-0.00014953220724156502,1.0
0.0030683361513878142,0.9997009355855169,-0.09746794344808964,1,1.9997009355855169,-0.00029906441448313004,1.0
0.004602504227081722,0.9995514033782753,-0.09746794344808964,1,1.9995514033782753,-0.00044859662172469505,1.0
0.0061366723027756285,0.9994018711710337,-0.09746794344808964,1,1.9994018711710337,-0.0005981288289662601,1.0
0.007670840378469535,0.9992523389637922,-0.09746794344808964,1,1.9992523389637922,-0.0007476610362078251,1.0
0.009205008454163444,0.9991028067565506,-0.09746794344808964,1,1.9991028067565506,-0.0008971932434493901,1.0
0.01073917652985735,0.998953274549309,-0.09746794344808964,1,1.998953274549309,-0.0010467254506909551,1.0
0.012273344605551257,0.9988037423420675,-0.09746794344808964,1,1.9988037423420675,-0.0011962576579325201,1.0
0.013807512681245164,0.9986542101348259,-0.09746794344808964,1,1.998654210134826,-0.0013457898651740852,1.0
0.01534168075693907,0.9985046779275843,-0.09746794344808964,1,1.9985046779275843,-0.0014953220724156502,1.0
0.01687584883263298,0.9983551457203428,-0.09746794344808964,1,1.9983551457203428,-0.0016448542796572152,1.0
0.018410016908326887,0.9982056269384164,-0.09745919257165132,2,1.998205711683835,-0.0017330384062732573,1.0000095208069042
0.019944184984020792,0.9980561579992373,-0.09742670411878003,2,1.9980566162178035,-0.0015984253006747773,1.0000529952392876
0.0214783530597147,0.9979066927509235,-0.09742429834243274,2,1.997907419643328,-0.0014721859827876438,1.0000919971550177
0.023012521135408606,0.9977572327089833,-0.09742090472882099,2,1.9977581024638336,-0.0013569419280962114,1.0001248970269974
0.024546689211102514,0.997607779262742,-0.09741660552651793,2,1.9976086629972771,-0.0012544169277196593,1.0001503847120168
0.026080857286796422,0.9974583336626609,-0.09741149124973256,2,1.9974591151651317,-0.001165422927739801,1.0001674942946166
0.027615025362490327,0.9973088970148827,-0.09740565596803731,2,1.997309484548446,-0.0010899180845893586,1.0001756081144169
0.029149193438184236,0.9971594702824353,-0.09739919296634411,2,1.997159803459273,-0.0010271234990641975,1.000174442013936
0.03068336151387814,0.997010054292178,-0.09739219100207049,2,1.9970101058056822,-0.0009756815244782446,1.000164014885735
0.03221752958957205,0.996860649746331,-0.09738473131730342,2,1.9968604224520852,-0.000933837001973914,1.0001835071437786
0.03375169766526596,0.9967112572372998,-0.09737688549127761,2,1.996710777617849,-0.000899623155846685,1.0002210542143266
0.03528586574095986,0.9965618772644814,-0.09736871414878197,2,1.996561186647844,-0.0008710359044666882,1.0002590415127417
0.036820033816653774,0.9964125102518091,-0.0973602664784536,2,1.996411655263032,-0.0008461836022621849,1.0002963333997532
0.03835420189234768,0.9962631565649411,-0.09735158046511738,2,1.996262180189276,-0.000823403249638921,1.000331858376594
0.039888369968041584,0.9961138165271989,-0.09734268370478152,2,1.9961127508939813,-0.0008013385026611752,1.0003646582200805
0.04142253804373549,0.9959644904335937,-0.09733359465043925,2,1.9959633520496969,-0.0007789789328092045,1.0003939239482187
0.0429567061194294,0.9958151785625236,-0.09732432413093794,2,1.9958139662984675,-0.0007556635579887283,1.0004190179904202
0.044490874195123306,0.995665881184952,-0.09731487699219511,2,1.9956645769078525,-0.0007310544231983185,1.000439483028549
0.04602504227081721,0.9955165985710861,-0.09730525372742124,2,1.9955151699786584,-0.0007050878048164844,1.0004550388765612
0.04755921034651112,0.9953673309947362,-0.09729545198779829,2,1.9953657359695862,-0.0006779114148873777,1.000465569431225
0.04909337842220503,0.9952180787356643,-0.09728546789400494,2,1.9952162704263738,-0.0006498158625112271,1.000471102134886
0.05062754649789893,0.9950688420803012,-0.09727529709909755,2,1.9950667739242454,-0.0006211677415040029,1.0004717825483325
0.052161714573592845,0.9949196213212471,-0.09726493558185084,2,1.9949172513364486,-0.0005923502636144828,1.00046784656295
0.05369588264928675,0.9947704167559618,-0.09725438017464558,2,1.99476771061694,-0.0005637155764619539,1.0004595925273063
0.055230050724980655,0.9946212286850157,-0.09724362884990827,2,1.9946181613254974,-0.0005355510242671668,1.0004473551741941
0.05676421880067457,0.9944720574102133,-0.09723268080321727,2,1.9944686131280072,-0.0005080598311651974,1.0004732317568061
0.05829838687636847,0.9943229032328302,-0.09722153637932342,2,1.9943190744774117,-0.00048135517235037284,1.0005070313838216
0.059832554952062376,0.9941737664521297,-0.0972101968899425,2,1.9941695516296214,-0.000455465456063342,1.000538270871449
0.06136672302775628,0.9940246473642531,-0.09719866437007471,2,1.9940200480835524,-0.0004303479221934303,1.000566712393969
0.0629008911034502,0.993875546261515,-0.0971869413138784,2,1.99387056446578,-0.00040590737128232135,1.000592206935648
0.0644350591791441,0.9937264634320854,-0.09717503042302639,2,1.9937210988179057,-0.0003820169274380003,1.0006146842758468
0.065969227254838,0.9935773991600018,-0.09716293439116266,2,1.9935716471959322,-0.0003585381337052329,1.000634140676932
0.06750339533053192,0.9934283537254347,-0.09715065573869557,2,1.9934222044607162,-0.00033533828372234176,1.0006506254801426
0.06903756340622583,0.9932793274051216,-0.09713819670354676,2,1.9932727651284248,-0.00031230360762313225,1.0006642276768225
0.07057173148191973,0.9931303204728841,-0.09712555918630325,2,1.993123324158669,-0.0002893476578331722,1.000675063325284
0.07210589955761364,0.9929813332001566,-0.09711274474284609,2,1.9929738775820889,-0.00026641490126699807,1.0006832644536563
0.07364006763330755,0.99283236585647,-0.09709975461410283,2,1.9928244229033423,-0.0002434800592981956,1.0006889698512786
0.07517423570900145,0.99268341870985,-0.09708658978098571,2,1.992674959253814,-0.00022054411046035227,1.0006923179270788
0.07670840378469536,0.992534492027112,-0.09707325103261852,2,1.9925254873053846,-0.00019762807181422648,1.0006934416191324
0.07824257186038926,0.9923855860740458,-0.09705973903723604,2,1.992376008987281,-0.00017476571261232365,1.0006924651862767
0.07977673993608317,0.9922367011155021,-0.09704605440727004,2,1.9922265270691835,-0.00015199625416117968,1.000689502605292
0.08131090801177708,0.9920878374153955,-0.09703219775271267,2,1.9920770446837814,-0.00012935790908863432,1.0006898469414787
0.08284507608747098,0.9919389952366496,-0.09701816971947975,2,1.9919275648608088,-0.00010688285266391429,1.000718126873299
0.08437924416316489,0.9917901748411077,-0.09700397101191954,2,1.9917780901339497,-8.45939391107553e-05,1.000744595680869
0.0859134122388588,0.9916413764894304,-0.09698960240058403,2,1.991628622264383,-6.250321226863864e-05,1.000769256395094
0.0874475803145527,0.991492600441002,-0.09697506471779686,2,1.9914791621035441,-4.0612039967968805e-05,1.000792127182944
0.08898174839024661,0.9913438469538551,-0.09696035884438278,2,1.9913297095960296,-1.8912542361304574e-05,1.0008132367687086
0.09051591646594052,0.9911951162846251,-0.09694548569118164,2,1.9911802639045972,2.6101064627415127e-06,1.0008326207593805
0.09205008454163442,0.9910464086885349,-0.09693044617877586,2,1.9910308236250098,2.3974948779925676e-05,1.0008503188581235
0.09358425261732833,0.9908977244194096,-0.09691524121831079,2,1.9908813870504232,4.5202498077046016e-05,1.0008663728847458
0.09511842069302225,0.9907490637297155,-0.09689987169552736,2,1.9907319524434044,6.631231558196227e-05,1.0008808254793173
0.09665258876871614,0.9906004268706166,-0.09688433845928951,2,1.990582518277876,8.732114393850132e-05,1.0008937193434324
0.09818675684441006,0.990451814092041,-0.09686864231507945,2,1.9904330834220862,0.0001082417223458032,1.0009050968703685
0.09972092492010397,0.9903032256427504,-0.09685278402324624,2,1.9902836472452745,0.00012908230183827918,1.000915000026534
0.10125509299579787,0.9901546617704059,-0.09683676430126692,2,1.9901342096431471,0.00014984679084262265,1.000923470367769
0.10278926107149178,0.9900061227216255,-0.09682058382896278,2,1.9899847709889034,0.0001705353971621637,1.000930549100717
0.10432342914718569,0.9898576087420312,-0.09680424325548331,2,1.9898353320257043,0.00019114559640664996,1.000936277127843
0.10585759722287959,0.9897091200762848,-0.09678774320689659,2,1.989685893722453,0.000211673247983879,1.0009406950411992
0.1073917652985735,0.9895606569681116,-0.09677108429340536,2,1.9895364571169694,0.00023211369419851025,1.000943843052713
0.10892593337426741,0.9894122196603159,-0.09675426711544546,2,1.9893870231693649,0.0002524627099678156,1.000945760865933
0.11046010144996131,0.9892638083947889,-0.09673729226821273,2,1.9892375926441934,0.00027271721304145125,1.0009464875055767
0.11199426952565522,0.9891154234125125,-0.09672016034444554,2,1.9890881660337696,0.0002928756904927443,1.0009460906689036
0.11352843760134913,0.988967064953561,-0.096702871935536,2,1.9889387435279422,0.0003129383402860064,1.0009692329734248
0.11506260567704303,0.9888187332571043,-0.09668542763122177,2,1.9887893250286526,0.0003329069623172476,1.0009912459540071
