Times,H,V,M
0.0,1.0,-0.1,0.0
0.0008382284750231445,0.9999161771524977,-0.1,1.0
0.001676456950046289,0.9998323543049954,-0.1,1.0
0.0025146854250694337,0.9997485314574931,-0.1,1.0
0.003352913900092578,0.9996647086099908,-0.1,1.0
0.0041911423751157225,0.9995808857624885,-0.1,1.0
0.005029370850138867,0.9994970629149862,-0.1,1.0
0.005867599325162011,0.9994132400674839,-0.1,1.0
0.006705827800185156,0.9993294172199816,-0.1,1.0
0.007544056275208301,0.9992455943724793,-0.1,1.0
0.008382284750231445,0.9991617775341038,-0.09999283115869616,2.0
0.009220513225254589,0.9990779654270315,-0.0999871867511648,2.0
0.010058741700277735,0.998994154028082,-0.09998634196622543,2.0
0.010896970175300879,0.9989103435823969,-0.09998520472926564,2.0
0.011735198650324023,0.9988265343132479,-0.09998380113101629,2.0
0.012573427125347168,0.9987427264203675,-0.09998215925321713,2.0
0.013411655600370312,0.9986589200794547,-0.09998030776815305,2.0
0.014249884075393456,0.9985751154427361,-0.09997827467771704,2.0
0.015088112550416602,0.9984913126404169,-0.09997608625365317,2.0
0.015926341025439744,0.9984075117828168,-0.09997376621902598,2.0
0.01676456950046289,0.9983237129629753,-0.09997133518905828,2.0
0.017602797975486036,0.9982399162595098,-0.09996881036901348,2.0
0.018441026450509178,0.9981561217395287,-0.09996620548926052,2.0
0.019279254925532324,0.9980723294614275,-0.09996353094402173,2.0
0.02011748340055547,0.9979885394774344,-0.09996079409114539,2.0
0.02095571187557861,0.9979047518358083,-0.09995799966565297,2.0
0.021793940350601757,0.9978209665826355,-0.09995515025949862,2.0
0.022632168825624903,0.9977371837632056,-0.0999522468233303,2.0
0.023470397300648045,0.9976534034229799,-0.09994928915223822,2.0
0.02430862577567119,0.9975696256081913,-0.09994627632555618,2.0
0.025146854250694337,0.9974858503661319,-0.09994320707980683,2.0
0.02598508272571748,0.9974020777451935,-0.0999400801029377,2.0
0.026823311200740624,0.9973183077947309,-0.09993689424635417,2.0
0.02766153967576377,0.9972345405648125,-0.09993364865832889,2.0
0.028499768150786912,0.9971507761059186,-0.09993034284780374,2.0
0.029337996625810058,0.9970670144686331,-0.09992697669123445,2.0
0.030176225100833204,0.996983255703365,-0.0999235503969734,2.0
0.031014453575856346,0.9968994998601236,-0.0999200644419463,2.0
0.03185268205087949,0.9968157469883583,-0.09991651949429955,2.0
0.03269091052590264,0.9967319971368648,-0.09991291633366374,2.0
0.03352913900092578,0.9966482503537533,-0.09990925577805058,2.0
0.03436736747594892,0.9965645066864665,-0.09990553862353105,2.0
0.03520559595097207,0.9964807661818355,-0.09990176560005323,2.0
0.03604382442599521,0.9963970288861574,-0.09989793734427982,2.0
0.036882052901018356,0.9963132948452836,-0.09989405438833351,2.0
0.037720281376041505,0.9962295641047051,-0.09989011716192074,2.0
0.03855850985106465,0.9961458367096284,-0.09988612600445852,2.0
0.03939673832608779,0.9960621127050358,-0.09988208118354419,2.0
0.04023496680111094,0.9959783921357275,-0.09987798291625845,2.0
0.04107319527613408,0.9958946750463464,-0.09987383139028869,2.0
0.04191142375115722,0.9958109614813874,-0.0998696267825675,2.0
0.04274965222618037,0.9957272514851933,-0.09986536927391736,2.0
0.043587880701203514,0.9956435451019441,-0.09986105905898081,2.0
0.04442610917622666,0.9955598423756405,-0.09985669635140385,2.0
0.045264337651249806,0.9954761433500878,-0.09985228138478248,2.0
0.04610256612627295,0.9953924480688803,-0.09984781441025307,2.0
0.04694079460129609,0.9953087565753913,-0.09984329569178664,2.0
0.04777902307631924,0.995225068912767,-0.09983872550028475,2.0
0.04861725155134238,0.9951413851239257,-0.099834104107463,2.0
0.049455480026365524,0.995057705251562,-0.09982943178032216,2.0
0.05029370850138867,0.9949740293381545,-0.09982470877675764,2.0
0.051131936976411815,0.9948903574259753,-0.09981993534261024,2.0
0.05197016545143496,0.9948066895571022,-0.09981511171022113,2.0
0.05280839392645811,0.9947230257734293,-0.09981023809836165,2.0
0.05364662240148125,0.994639366116678,-0.09980531471327755,2.0
0.05448485087650439,0.9945557106284058,-0.0998003417505011,2.0
0.05532307935152754,0.9944720593500131,-0.09979531939707242,2.0
0.05616130782655068,0.9943884123227492,-0.09979024783383224,2.0
0.056999536301573825,0.994304769587715,-0.09978512723751168,2.0
0.057837764776596974,0.9942211311858651,-0.09977995778242446,2.0
0.058675993251620116,0.9941374971580095,-0.09977473964165492,2.0
0.05951422172664326,0.9940538675448131,-0.09976947298771703,2.0
0.06035245020166641,0.9939702423867969,-0.09976415799272721,2.0
0.06119067867668955,0.993886621724338,-0.09975879482818557,2.0
0.06202890715171269,0.9938030055976704,-0.09975338366448532,2.0
0.06286713562673583,0.9937193940468874,-0.09974792467027865,2.0
0.06370536410175898,0.9936357871119422,-0.09974241801181978,2.0
0.06454359257678213,0.9935521848326516,-0.0997368638523828,2.0
0.06538182105180528,0.9934685872486984,-0.09973126235182085,2.0
0.06622004952682842,0.9933849943996341,-0.09972561366630522,2.0
0.06705827800185156,0.993301406324883,-0.09971991794825064,2.0
0.0678965064768747,0.9932178230637442,-0.0997141753464067,2.0
0.06873473495189784,0.9931342446553952,-0.09970838600608468,2.0
0.069572963426921,0.9930506711388946,-0.09970255006946767,2.0
0.07041119190194414,0.9929671025531837,-0.09969666767596384,2.0
0.07124942037696728,0.9928835389370891,-0.0996907389625528,2.0
0.07208764885199043,0.9927999803293247,-0.09968476406409602,2.0
0.07292587732701357,0.9927164267684924,-0.09967874311358306,2.0
0.07376410580203671,0.9926328782930843,-0.09967267624230655,2.0
0.07460233427705987,0.9925493349414839,-0.09966656357996126,2.0
0.07544056275208301,0.9924657967519671,-0.09966040525467978,2.0
0.07627879122710615,0.9923822637627038,-0.09965420139301695,2.0
0.0771170197021293,0.9922987376060344,-0.09964605016196662,3.0
0.07795524817715244,0.9922152259973567,-0.09962869452195496,3.0
0.07879347665217558,0.9921317201958532,-0.09962176660866597,3.0
0.07963170512719873,0.9920482204574496,-0.09961453337796806,3.0
0.08046993360222188,0.991964727015304,-0.09960702199151047,3.0
0.08130816207724502,0.9918812400777445,-0.09959926207145317,3.0
0.08214639055226816,0.9917977598275389,-0.09959128411055038,3.0
0.0829846190272913,0.9917142864223797,-0.09958311802397934,3.0
0.08382284750231445,0.9916308199963974,-0.09957479192059442,3.0
0.0846610759773376,0.9915473606624774,-0.09956633114581151,3.0
0.08549930445236074,0.9914639085151292,-0.09955775762196838,3.0
0.08633753292738389,0.9913804636336586,-0.09954908948696939,3.0
0.08717576140240703,0.9912970260854103,-0.09954034101032401,3.0
0.08801398987743017,0.99121359592888,-0.0995315227485157,3.0
0.08885221835245331,0.9911301732165383,-0.09952264188996306,3.0
0.08969044682747647,0.991046757997252,-0.09951370273371261,3.0
0.09052867530249961,0.9909633503182401,-0.09950470724524177,3.0
0.09136690377752275,0.9908799502265445,-0.09949565563654482,3.0
0.0922051322525459,0.9907965577700302,-0.09948654692508176,3.0
0.09304336072756904,0.9907131729979662,-0.09947737943597423,3.0
0.09388158920259218,0.9906297959612533,-0.09946815122281975,3.0
0.09471981767761534,0.990546426712378,-0.09945886039358579,3.0
0.09555804615263848,0.9904630653051766,-0.09944950533822637,3.0
0.09639627462766162,0.9903797117944855,-0.09944008486326783,3.0
0.09723450310268476,0.9902963662357478,-0.09943059824512945,3.0
0.0980727315777079,0.9902130286846293,-0.09942104521822069,3.0
0.09891096005273105,0.990129699196684,-0.09941142591587226,3.0
0.0997491885277542,0.9900463778270935,-0.09940174078223396,3.0
0.10058741700277735,0.9899630646304909,-0.09939199047166021,3.0
0.10142564547780049,0.9898797596608679,-0.09938217574938905,3.0
0.10226387395282363,0.9897964629715555,-0.09937229740386697,3.0
0.10310210242784677,0.9897131746152622,-0.0993623561774414,3.0
0.10394033090286992,0.989629894644153,-0.09935235271860703,3.0
0.10477855937789307,0.9895466231099496,-0.09934228755600191,3.0
0.10561678785291621,0.9894633600640367,-0.09933216109193697,3.0
0.10645501632793936,0.9893801055575598,-0.09932197361165866,3.0
0.1072932448029625,0.9892968596415066,-0.099311725303671,3.0
0.10813147327798564,0.9892136223667654,-0.09930141628628852,3.0
0.10896970175300878,0.9891303937841602,-0.09929104663597457,3.0
0.10980793022803192,0.9890471739444643,-0.09928061641380766,3.0
0.11064615870305508,0.988963962898394,-0.09927012568744124,3.0
0.11148438717807822,0.9888807606965899,-0.09925957454700637,3.0
0.11232261565310137,0.9887975673895909,-0.09924896311443646,3.0
0.11316084412812451,0.9887143830278039,-0.09923829154656795,3.0
0.11399907260314765,0.9886312076614772,-0.09922756003299563,3.0
0.11483730107817079,0.9885480413406775,-0.09921676879008023,3.0
0.11567552955319395,0.988464884115275,-0.09920591805264072,3.0
0.11651375802821709,0.988381736034935,-0.09919500806481858,3.0
0.11735198650324023,0.9882985971491175,-0.09918403907138476,3.0
0.11819021497826337,0.9882154675070833,-0.09917301131044297,3.0
0.11902844345328652,0.9881323471579034,-0.09916192500811746,3.0
0.11986667192830966,0.9880492361504719,-0.09915078037546891,3.0
0.12070490040333282,0.9879661345335194,-0.09913957760754173,3.0
0.12154312887835596,0.987883042355626,-0.09912831688424883,3.0
0.1223813573533791,0.9877999596652313,-0.09911699837260081,3.0
0.12321958582840224,0.9877168865106434,-0.09910562222976331,3.0
0.12405781430342538,0.9876338229400442,-0.09909418860639377,3.0
0.12489604277844853,0.987550769001492,-0.0990826976498177,3.0
0.12573427125347167,0.9874677247429222,-0.09907114950669167,3.0
0.12657249972849482,0.9873846902121463,-0.09905954432493613,3.0
0.12741072820351795,0.9873016654568495,-0.09904788225485825,3.0
0.1282489566785411,0.9872186505245891,-0.09903616344949312,3.0
0.12908718515356427,0.9871356454627919,-0.09902438806427978,3.0
0.1299254136285874,0.987052650318753,-0.09901255625625364,3.0
0.13076364210361055,0.9869696651396357,-0.09900066818295028,3.0
0.13160187057863368,0.9868866899724716,-0.09898872400122011,3.0
0.13244009905365683,0.9868037248641626,-0.09897672386612585,3.0
0.13327832752868,0.9867207698614824,-0.09896466793004291,3.0
0.13411655600370312,0.9866378250110801,-0.09895255634204168,3.0
0.13495478447872628,0.9865548903594829,-0.09894038924758394,3.0
0.1357930129537494,0.9864719659530989,-0.09892816678850852,3.0
0.13663124142877256,0.9863890518382203,-0.09891588910326067,3.0
0.1374694699037957,0.9863061480610258,-0.09890355632729775,3.0
0.13830769837881884,0.9862232546675823,-0.09889116859358763,3.0
0.139145926853842,0.9861403717038474,-0.09887872603312524,3.0
0.13998415532886513,0.9860574992156697,-0.09886622877540477,3.0
0.14082238380388828,0.9859746372487904,-0.09885367694880702,3.0
0.1416606122789114,0.985891785848844,-0.09884107068085639,3.0
0.14249884075393457,0.9858089450613582,-0.09882841009836871,3.0
0.14333706922895773,0.9857261149317554,-0.09881569532747109,3.0
0.14417529770398085,0.9856432955053529,-0.09880292649353682,3.0
0.145013526179004,0.9855604868273634,-0.09879010372105523,3.0
0.14585175465402714,0.9854776889428963,-0.09877722713346622,3.0
0.1466899831290503,0.9853949018969586,-0.09876429685300006,3.0
0.14752821160407342,0.9853121257344556,-0.0987513130005305,3.0
0.14836644007909658,0.9852293605001929,-0.09873827569547625,3.0
0.14920466855411973,0.9851466062388773,-0.09872518505574364,3.0
0.15004289702914286,0.9850638629951177,-0.09871204119772393,3.0
0.15088112550416602,0.984981130813427,-0.09869884423632984,3.0
0.15171935397918915,0.9848984097382226,-0.09868559428506919,3.0
0.1525575824542123,0.9848156998138283,-0.09867229145614033,3.0
0.15339581092923546,0.9847330010844746,-0.09865893586053133,3.0
0.1542340394042586,0.9846503135942998,-0.09864552760812244,3.0
0.15507226787928174,0.9845676373873511,-0.09863206680776948,3.0
0.15591049635430487,0.9844849725075854,-0.09861855356737327,3.0
0.15674872482932803,0.9844023189988695,-0.09860498799392357,3.0
0.15758695330435116,0.9843196769049818,-0.09859137019352578,3.0
0.1584251817793743,0.984237046269612,-0.098577700271407,3.0
0.15926341025439747,0.9841544271363626,-0.09856397833190897,3.0
0.1601016387294206,0.9840718195487493,-0.09855020447847464,3.0
0.16093986720444375,0.9839892235502021,-0.09853637881363024,3.0
0.16177809567946688,0.9839066391840655,-0.09852250143897263,3.0
0.16261632415449004,0.9838240664935998,-0.09850857245515668,3.0
0.16345455262951317,0.9837415055219815,-0.09849459196189882,3.0
0.16429278110453632,0.9836589563123046,-0.09848056005797966,3.0
0.16513100957955948,0.9835764189075811,-0.0984664768412649,3.0
0.1659692380545826,0.9834938933507413,-0.09845234240872243,3.0
0.16680746652960576,0.9834113796846354,-0.09843815685645252,3.0
0.1676456950046289,0.9833288779520336,-0.09842392027971375,3.0
0.16848392347965205,0.9832463881956267,-0.09840963277295248,3.0
0.1693221519546752,0.9831639104580273,-0.09839529442982795,3.0
0.17016038042969833,0.9830814447817701,-0.09838090534323651,3.0
0.1709986089047215,0.9829989912093123,-0.09836646560532865,3.0
0.17183683737974462,0.9829165497830348,-0.09835197530752184,3.0
0.17267506585476777,0.9828341205452422,-0.09833743454051731,3.0
0.1735132943297909,0.9827517035381639,-0.0983228433942999,3.0
0.17435152280481406,0.9826692988039543,-0.0983082019581491,3.0
0.1751897512798372,0.9825869063846935,-0.09829351032064343,3.0
0.17602797975486034,0.9825045263223882,-0.09827876856966233,3.0
0.1768662082298835,0.9824221586589718,-0.09826397679239623,3.0
0.17770443670490663,0.9823398034363052,-0.09824913507535,3.0
0.17854266517992978,0.9822574606961775,-0.09823424350435328,3.0
0.17938089365495294,0.9821751304803062,-0.09821930216457021,3.0
0.18021912212997607,0.9820928128303382,-0.09820431114050979,3.0
0.18105735060499922,0.9820105077878499,-0.09818927051603851,3.0
0.18189557908002235,0.981928215394348,-0.09817418037439199,3.0
0.1827338075550455,0.9818459356912701,-0.09815904079818741,3.0
0.18357203603006864,0.9817636687199847,-0.09814385186943451,3.0
0.1844102645050918,0.9816814145217923,-0.09812861366954734,3.0
0.18524849298011495,0.9815991731379257,-0.0981133262793538,3.0
0.18608672145513808,0.9815169446095503,-0.09809798977910307,3.0
0.18692494993016123,0.9814347289777648,-0.09808260424847803,3.0
0.18776317840518436,0.9813525262836016,-0.09806716976659655,3.0
