Times,H,V,M
0.0,1.0,-0.09746794344808964,0.0
0.0015341680756939071,0.9998504677927584,-0.09746794344808964,1.0
0.0030683361513878142,0.9997009355855169,-0.09746794344808964,1.0
0.004602504227081722,0.9995514033782753,-0.09746794344808964,1.0
0.0061366723027756285,0.9994018711710337,-0.09746794344808964,1.0
0.007670840378469535,0.9992523389637922,-0.09746794344808964,1.0
0.009205008454163444,0.9991028067565506,-0.09746794344808964,1.0
0.01073917652985735,0.998953274549309,-0.09746794344808964,1.0
0.012273344605551257,0.9988037423420675,-0.09746794344808964,1.0
0.013807512681245164,0.9986542101348259,-0.09746794344808964,1.0
0.01534168075693907,0.9985046779275843,-0.09746794344808964,1.0
0.01687584883263298,0.9983551457203428,-0.09746794344808964,1.0
0.018410016908326887,0.9982056269384164,-0.09745919257165132,2.0
0.019944184984020792,0.9980561579992373,-0.09742670411878003,2.0
0.0214783530597147,0.9979066927509235,-0.09742429834243274,2.0
0.023012521135408606,0.9977572327089833,-0.09742090472882099,2.0
0.024546689211102514,0.997607779262742,-0.09741660552651793,2.0
0.026080857286796422,0.9974583336626609,-0.09741149124973256,2.0
0.027615025362490327,0.9973088970148827,-0.09740565596803731,2.0
0.029149193438184236,0.9971594702824353,-0.09739919296634411,2.0
0.03068336151387814,0.997010054292178,-0.09739219100207049,2.0
0.03221752958957205,0.996860649746331,-0.09738473131730342,2.0
0.03375169766526596,0.9967112572372998,-0.09737688549127761,2.0
0.03528586574095986,0.9965618772644814,-0.09736871414878197,2.0
0.036820033816653774,0.9964125102518091,-0.0973602664784536,2.0
0.03835420189234768,0.9962631565649411,-0.09735158046511738,2.0
0.039888369968041584,0.9961138165271989,-0.09734268370478152,2.0
0.04142253804373549,0.9959644904335937,-0.09733359465043925,2.0
0.0429567061194294,0.9958151785625236,-0.09732432413093794,2.0
0.044490874195123306,0.995665881184952,-0.09731487699219511,2.0
0.04602504227081721,0.9955165985710861,-0.09730525372742124,2.0
0.04755921034651112,0.9953673309947362,-0.09729545198779829,2.0
0.04909337842220503,0.9952180787356643,-0.09728546789400494,2.0
