0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.498241181025980140e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.270873906576412082e+00
7.712979584413412470e-02,2.297994183063521156e-01,3.777264463800075189e-01,5.178397568500469061e-01,6.472026101133733222e-01,7.630633759871989774e-01,8.629032881409979261e-01,9.444804576033701826e-01,1.005869433700498305e+00,1.045495669745929890e+00,1.062164329778517935e+00,1.055082960440396400e+00,1.023877647369763721e+00,9.686023768091124309e-01,8.897414289606978555e-01,7.882047383498204107e-01,6.653162664291468742e-01,5.227955411990746759e-01,3.627326260587269702e-01,1.875568837975686576e-01,-4.295894549516405370e+00
9.097547284687024227e-02,2.710510317258421065e-01,4.455326464967250266e-01,6.107978923416813588e-01,7.633828514440528235e-01,9.000419446571649162e-01,1.017804258400830664e+00,1.114025459094090786e+00,1.186434455732789495e+00,1.233174052563305034e+00,1.252834926958110495e+00,1.244482371154114420e+00,1.207675348902008006e+00,1.142477537589813741e+00,1.049460151232923355e+00,9.296964679697389267e-01,7.847481154160110828e-01,6.166432964367609681e-01,4.278472646208794083e-01,2.212254810534026173e-01,-5.981707950067185919e+00
1.066280461884867858e-02,3.176860864350487118e-02,5.221877295333675340e-02,7.158873027905336694e-02,8.947249120681625978e-02,1.054896567649789008e-01,1.192920202330514656e-01,1.305696517866703488e-01,1.390563675974789415e-01,1.445344945406212556e-01,1.468388525807315659e-01,1.458598890445271801e-01,1.415459121604892290e-01,1.339043852539059387e-01,1.230022576161752118e-01,1.089653230984674870e-01,9.197661268301428328e-02,7.227384242888484911e-02,5.014595304209232968e-02,2.592879165523788790e-02,8.446940091635022352e-01
1.453399363855061716e-02,4.330237422845654993e-02,7.117708155086291399e-02,9.757940688779283278e-02,1.219559641678537032e-01,1.437882485106087571e-01,1.626016348580733295e-01,1.779736716830256082e-01,1.895415356752475633e-01,1.970085263019030197e-01,2.001494940203498163e-01,1.988151124653866064e-01,1.929349228876249267e-01,1.825190982130577011e-01,1.676588940362551960e-01,1.485257743479810044e-01,1.253692205207728172e-01,9.851325271759839297e-02,6.835171313413017369e-02,3.534238002508009735e-02,9.498617228485439767e-02
1.806449698975819140e-02,5.382110577126539980e-02,8.846695597862895555e-02,1.212827627302237310e-01,1.515807150038727125e-01,1.787163560807439877e-01,2.020997680659733231e-01,2.212058802507377575e-01,2.355837346424687617e-01,2.448645581416610262e-01,2.487685093408899539e-01,2.471099884840428085e-01,2.398014214398869748e-01,2.268554522755346359e-01,2.083855038019773731e-01,1.846046909291310933e-01,1.558230974244232125e-01,1.224434523246291096e-01,8.495526741399045401e-02,4.392752146805081748e-02,-6.001333016358698647e-01
2.122590203839915673e-02,6.324015107350625109e-02,1.039492515237146197e-01,1.425080389516348023e-01,1.781083309104525836e-01,2.099928865431608394e-01,2.374685484673985658e-01,2.599183551682662241e-01,2.768124280568872164e-01,2.877174563309219946e-01,2.923046245075121563e-01,2.903558516600844297e-01,2.817682376120276833e-01,2.665566392248445715e-01,2.448543290428184527e-01,2.169117184780890439e-01,1.830931579841919843e-01,1.438718568117064167e-01,9.982299450672472985e-02,5.161512484954111635e-02,-1.235883477394835728e+00
2.400841599902607537e-02,7.153033364929793636e-02,1.175760101433587224e-01,1.611894880211333370e-01,2.014566398004950798e-01,2.375209575472423951e-01,2.685984175360973669e-01,2.939911804630673808e-01,3.130999056938785219e-01,3.254344794995303047e-01,3.306229818134409637e-01,3.284187433728785188e-01,3.187053747663596837e-01,3.014996804486846926e-01,2.769524037276581141e-01,2.453467825708667560e-01,2.070949303123913454e-01,1.627320894367181026e-01,1.129088400601471476e-01,5.838137700756677873e-02,-1.810392687180595317e+00
