0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,8.411391832281402969e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.247666290356773899e+00
1.756626270998970507e-02,5.260591756738382946e-02,8.736736989924386021e-02,1.216665135468228964e-01,1.553212797567830039e-01,1.881524404033291520e-01,2.199843995262160679e-01,2.506459699258745677e-01,2.799711316161958563e-01,3.077997690074826820e-01,3.339783837764549457e-01,3.583607804766888449e-01,3.808087220510822934e-01,4.011925525274213089e-01,4.193917843084958297e-01,4.352956476088702953e-01,4.488035997408574285e-01,4.598257921119354719e-01,4.682834929640604660e-01,4.741094640615003963e-01,4.772482897172201644e-01,4.776566567377836803e-01,4.753035840624653674e-01,4.701706010730129504e-01,4.622518737554983659e-01,4.515542781041516629e-01,4.380974203681421431e-01,4.219136039551713013e-01,4.030477430196159894e-01,3.815572229769836343e-01,3.575117083997677025e-01,3.309928989615946726e-01,3.020942343060176172e-01,2.709205489225665620e-01,2.375876783149795113e-01,2.022220179440265830e-01,1.649600366193134104e-01,1.259477462000768710e-01,8.534012964359215248e-02,4.330052961065380263e-02,-3.564944727726965912e+00
2.409267250120034065e-02,7.215064265521591025e-02,1.198270494427169236e-01,1.668693855739434018e-01,2.130279381236495073e-01,2.580568901751120747e-01,3.017154064389722112e-01,3.437686983774650984e-01,3.839890644458755498e-01,4.221569011617435918e-01,4.580616808281235408e-01,4.915028918695031890e-01,5.222909378874175390e-01,5.502479917066758208e-01,5.752088008619162807e-01,5.970214411671235233e-01,6.155480152170934582e-01,6.306652928888314413e-01,6.422652911415893673e-01,6.502557906558802392e-01,6.545607871033386482e-01,6.551208750998098740e-01,6.518935631624943605e-01,6.448535182672999744e-01,6.339927388837212074e-01,6.193206556504680105e-01,6.008641591445522678e-01,5.786675544885424571e-01,5.527924428340277307e-01,5.233175300528830620e-01,4.903383632604927378e-01,4.539669960856013153e-01,4.143315838887381419e-01,3.715759104140484714e-01,3.258588476368434739e-01,2.773537508400449880e-01,2.262477912159970017e-01,1.727412285447089413e-01,1.170466267445589709e-01,5.938801532580596093e-02,-6.310565516731240443e+00
2.620200003014661917e-03,7.846747349977995639e-03,1.303179775076278822e-02,1.814788976034373280e-02,2.316786583497184443e-02,2.806499214153244243e-02,3.281307662408495390e-02,3.738658484151124312e-02,4.176075309903588828e-02,4.591169840711602224e-02,4.981652481379175018e-02,5.345342567097413622e-02,5.680178141129004626e-02,5.984225242993015947e-02,6.255686668538683326e-02,6.492910165394871758e-02,6.694396029527015235e-02,6.858804071013838155e-02,6.984959919665864603e-02,7.071860643736176122e-02,7.118679657708344710e-02,7.124770897980543805e-02,7.089672248183767622e-02,7.013108198866732645e-02,6.894991729337775210e-02,6.735425402563188779e-02,6.534701667170096651e-02,6.293302363777382447e-02,6.011897436068432826e-02,5.691342850211860566e-02,5.332677729418284357e-02,4.937120713580631787e-02,4.506065557069780653e-02,4.041075980833766512e-02,3.543879797966665440e-02,3.016362334858948419e-02,2.460559172904582675e-02,1.878648238509025153e-02,1.272941271806326234e-02,6.458747070419033377e-03,9.519789831933318514e-01
3.589354438246133289e-03,1.074908686132278364e-02,1.785197352920135302e-02,2.486039561146159010e-02,3.173715058536696193e-02,3.844561636007234190e-02,4.494991301338522455e-02,5.121506147521591445e-02,5.720713850396124539e-02,6.289342731677455278e-02,6.824256325191624395e-02,7.322467386109503262e-02,7.781151285182215382e-02,8.197658732421349292e-02,8.569527777331646667e-02,8.894495035677356387e-02,9.170506095838638905e-02,9.395725061076089235e-02,9.568543187459158106e-02,9.687586580814526449e-02,9.751722919797030376e-02,9.760067176067654948e-02,9.711986306561677662e-02,9.607102896932631642e-02,9.445297739446185947e-02,9.226711332857341630e-02,8.951744296117526700e-02,8.621056692108157449e-02,8.235566261967551538e-02,7.796445574951009483e-02,7.305118103123116324e-02,6.763253234508938283e-02,6.172760242610945969e-02,5.535781234412790602e-02,4.854683103125120164e-02,4.132048515963947233e-02,3.370665971174612030e-02,2.573518962307457664e-02,1.743774291400754933e-02,8.847695762173559547e-03,2.245615733531285130e-01
4.474357448263719533e-03,1.339941699474392518e-02,2.225361471006500474e-02,3.099005634151917599e-02,3.956236659027074359e-02,4.792489370256752118e-02,5.603291108484886873e-02,6.384281511270759046e-02,7.131231831875999017e-02,7.840063716280894213e-02,8.506867360918217436e-02,9.127918976070099888e-02,9.699697482630043055e-02,1.021890037297554232e-01,1.068245867001742788e-01,1.108755092207473342e-01,1.143161617505636246e-01,1.171236586749767189e-01,1.192779459828496591e-01,1.207618972138862073e-01,1.215613972659651959e-01,1.216654137007783382e-01,1.210660552359223985e-01,1.197586171627341156e-01,1.177416134813680931e-01,1.150167955977156736e-01,1.115891574805254888e-01,1.074669272313142770e-01,1.026615450741348995e-01,9.718762782677810297e-02,9.106291996932842914e-02,8.430823147993797562e-02,7.694736266103863187e-02,6.900701623174651522e-02,6.051669701374617905e-02,5.150859958824483692e-02,4.201748435048393432e-02,3.208054243557841023e-02,2.173725003494623650e-02,1.102921266610764305e-02,-4.497030173156851829e-01
5.267988952977625122e-03,1.577611568160406860e-02,2.620081158288800616e-02,3.648686461620025828e-02,4.657967374334011368e-02,5.642548980876254533e-02,6.597165291582195168e-02,7.516682532175981979e-02,8.396121889194435584e-02,9.230681617544381212e-02,1.001575841893355689e-01,1.074696800280773162e-01,1.142016474467216908e-01,1.203146036025952298e-01,1.257724151791503320e-01,1.305418631578828537e-01,1.345927955493351758e-01,1.378982674420797527e-01,1.404346677790306308e-01,1.421818323232697245e-01,1.431231423305629191e-01,1.432456085027137560e-01,1.425399398545908747e-01,1.410005971878731668e-01,1.386258309260326171e-01,1.354177031275868859e-01,1.313820935579555205e-01,1.265286897640984787e-01,1.208709611602558354e-01,1.144261171972906638e-01,1.072150497521131285e-01,9.926225993718136575e-02,9.059576959289104836e-02,8.124701778752051184e-02,7.125074271007045268e-02,6.064484940056195234e-02,4.947026381992915278e-02,3.777077381731012290e-02,2.559285760610200550e-02,1.298550041138208343e-02,-1.066039386335720041e+00
5.967663975560075218e-03,1.787144165785607697e-02,2.968070753550999460e-02,4.133291650662012512e-02,5.276621562282014788e-02,6.391971696233923750e-02,7.473376653368751787e-02,8.515020810290518938e-02,9.511264085744206009e-02,1.045666698441803794e-01,1.134601481477933022e-01,1.217434098083999550e-01,1.293694925142449548e-01,1.362943491457233591e-01,1.424770472913583774e-01,1.478799559041222844e-01,1.524689183176127505e-01,1.562134108958302403e-01,1.590866866474552332e-01,1.610659031953823872e-01,1.621322345545593013e-01,1.622709662357175175e-01,1.614715732590665809e-01,1.597277807302267538e-01,1.570376067003153575e-01,1.534033871029195362e-01,1.488317826323938553e-01,1.433337675002485101e-01,1.369246000790524109e-01,1.296237755159805327e-01,1.214549604706123692e-01,1.124459102035384045e-01,1.026283683134925073e-01,9.203794949079856236e-02,8.071400572364907655e-02,6.869947646082513737e-02,5.604072329968620009e-02,4.278734983131812775e-02,2.899200733540550912e-02,1.471018707543384971e-02,-1.622529110462726631e+00
