Times,H,V,M,North Pole,South Pole,Maximum Radius
0.0,1.0,-0.7385797181076664,0,2.0,0.0,1.0
0.0015341680756939071,0.9988668945751242,-0.7385797181076664,1,1.9988668945751242,-0.0011331054248757688,1.0
0.0030683361513878142,0.9977339999319899,-0.7384423265501847,2,1.9977353304621543,-0.0013030263727397129,1.0001494797119153
0.004602504227081722,0.9966013797893986,-0.7382634018629183,2,1.9966053669949901,-0.0002965198551138082,1.0004717517514978
0.0061366723027756285,0.9954687903032919,-0.7382434193817804,2,1.995474596558057,0.0006416288837228779,1.0007571743377128
0.007670840378469535,0.9943362427430262,-0.7382160913193632,2,1.9943429031475621,0.0014931089477798754,1.0009939452938739
0.009205008454163444,0.9932037473969315,-0.7381820571272995,2,1.9932103026051509,0.00224646452758126,1.0011727338776215
0.01073917652985735,0.9920713134890018,-0.7381420105600511,2,1.9920769225665313,0.0028970715534656355,1.0012868320735726
0.012273344605551257,0.9909404803504795,-0.737098598542238,3,1.9909326807506345,0.0018782536080231838,1.0011572149819548
0.013807512681245164,0.9898097942212122,-0.7370027751071444,3,1.9897899659315847,0.0008363926285011036,1.0018135443158256
0.01534168075693907,0.9886791964190487,-0.7369452018170152,3,1.9886501460357457,-9.393317507089272e-05,1.0024069597123244
0.01687584883263298,0.9875487195421326,-0.7368663804352427,3,1.9875134323183277,-0.0008909160972065955,1.0029198740721441
0.018410016908326887,0.9864183922293686,-0.7367688916698097,3,1.9863796329078713,-0.0015440340830481514,1.0033390275212342
0.019944184984020792,0.9852882389425247,-0.7366554582570848,3,1.9852482338589819,-0.0020534397666517323,1.0036556199937794
0.0214783530597147,0.9841582799670922,-0.7365288023748063,3,1.984118510267593,-0.002428527081016041,1.0038651794253433
0.023012521135408606,0.9830285316036815,-0.7363915214436083,3,1.9829896490090282,-0.0026859073073174367,1.003967205230309
0.024546689211102514,0.9818990065127332,-0.7362459881961205,3,1.981860865619681,-0.0028470529502149233,1.0039646378494815
0.026080857286796422,0.9807704300871694,-0.7356276300126762,4,1.9807363178411237,-0.00261700559609368,1.0035921661411107
0.027615025362490327,0.9796439440243725,-0.7342650917093834,4,1.979622212309395,-0.001545521698533836,1.0042218815772905
0.029149193438184236,0.9785176256776156,-0.7341557711969142,3,1.9785026065084161,-0.0006045866147926793,1.0051500447997943
0.03068336151387814,0.9785176070625292,-0.7341679048652416,3,1.9785024812610819,-0.0006128775341286419,1.005146705637521
0.03221752958957205,0.9773914858358983,-0.7340272845408505,4,1.9773769574446949,0.00015983538120378782,1.0059659707797641
0.03375169766526596,0.9762656379855891,-0.7338490926426655,4,1.9762461736130967,0.000765161595938646,1.0066631687647152
0.03528586574095986,0.9751401117897758,-0.7336394321099658,4,1.9751111959580678,0.0012080829275629146,1.0072276928174928
0.036820033816653774,0.9740149462798272,-0.7334043301869871,4,1.9739734136695257,0.0015038949652408373,1.0076545803884167
0.03835420189234768,0.9728901717700578,-0.7331494688160577,4,1.9728343175345011,0.0016754736978292772,1.0079439729425186
0.039888369968041584,0.9717658107107533,-0.7328799739206525,4,1.9716952974458506,0.0017502655116107269,1.0081003642672328
0.04142253804373549,0.9706418787651352,-0.7326002694389872,4,1.9705574821832892,0.0017573166795968875,1.008131714473067
