0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999999491240e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999998489264e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999999839573e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999997877254e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.000000000000105943e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999997934153e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.000000000000010186e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.000000000000139666e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999999174827e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999999376055e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.000000000000167422e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999997681577e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999999130418e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999999960310e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999997502553e-02
-1.263414425395018652e-06,-2.597041579014723580e-06,-4.324404942565770553e-06,-6.365214138535903235e-06,-8.621790314082636105e-06,-1.098185784102264850e-05,-1.332204402751807016e-05,-1.551201811489740615e-05,-1.741915951671574127e-05,-1.891360393998080280e-05,-1.987347796529417536e-05,-2.019010149434014869e-05,-1.977291687765612798e-05,-1.855389678972315653e-05,-1.649119242166677428e-05,-1.357181039473514967e-05,-9.813150395669878619e-06,-5.263293553639552101e-06,-9.977676523952641596e-02
-1.090599925550823739e-03,-2.241806516167434149e-03,-3.732886638344614511e-03,-5.494525683482724514e-03,-7.442396474344861561e-03,-9.479569845035168765e-03,-1.149953706401531627e-02,-1.338978473630025694e-02,-1.503582706722083641e-02,-1.632556461345368790e-02,-1.715380570859641185e-02,-1.742675978621777491e-02,-1.706629402042743326e-02,-1.601373890098411676e-02,-1.423303663298316167e-02,-1.171304953102405254e-02,-8.468883367627451017e-03,-4.542130895174795527e-03,9.268199347384563358e-02
-1.148636063986789146e-03,-2.359284752070991108e-03,-3.922726267476654184e-03,-5.760217609654636438e-03,-7.774999288694552958e-03,-9.855472625488635383e-03,-1.187960516038484571e-02,-1.372046880172386220e-02,-1.525270093677486005e-02,-1.635956241713210427e-02,-1.694016108826177161e-02,-1.691632988903342752e-02,-1.623860867708018171e-02,-1.489079031555325984e-02,-1.289256056543335027e-02,-1.029988728761811745e-02,-7.202988618533975353e-03,-3.721915627361189159e-03,8.748646650888530774e-02
-1.233247219830679951e-03,-2.530386012305700216e-03,-4.198681221084547485e-03,-6.145172393698123542e-03,-8.254434891841411215e-03,-1.039307149883897038e-02,-1.241642236965745209e-02,-1.417729707715428833e-02,-1.553626103645729638e-02,-1.637273659011064669e-02,-1.659594624664366413e-02,-1.615457537993420303e-02,-1.504400372096395717e-02,-1.331007633882526874e-02,-1.104866206100032708e-02,-8.400661012966123206e-03,-5.542627122243177877e-03,-2.673698484436867751e-03,8.040340479582434863e-02
-1.342268159289295272e-03,-2.750568929432707123e-03,-4.552916262158872469e-03,-6.637265222333638311e-03,-8.863278887300627545e-03,-1.106884614967789011e-02,-1.308023911565211854e-02,-1.472549219912492290e-02,-1.585003929902828457e-02,-1.633311527510099975e-02,-1.610301161673564213e-02,-1.514907658486289686e-02,-1.352845228420107571e-02,-1.136598804037152084e-02,-8.846541883217118665e-03,-6.199889712835703753e-03,-3.679551537678225816e-03,-1.537825111895668555e-03,7.202318939753092619e-02
-1.473281435977158785e-03,-3.014755806478366766e-03,-4.976650679666796799e-03,-7.222872404524486797e-03,-9.581914542836789811e-03,-1.185631857814540766e-02,-1.383768665781711683e-02,-1.532640562712026845e-02,-1.615425764186721735e-02,-1.620717863477709464e-02,-1.544479286663549659e-02,-1.391320792492095094e-02,-1.174804918411800556e-02,-9.165879984741253858e-03,-6.443874011682075922e-03,-3.889603618789287329e-03,-1.804692973538242744e-03,-4.474402979036260419e-04,6.295782093852081429e-02
-1.623745598224071631e-03,-3.317598451860115892e-03,-5.460608667912927698e-03,-7.887554262306419386e-03,-1.038950114097818983e-02,-1.272736790725981400e-02,-1.465350299615356469e-02,-1.593969916966207767e-02,-1.640843181958362776e-02,-1.596267350902505835e-02,-1.460881519213868066e-02,-1.246738728169145827e-02,-9.767635678906353217e-03,-6.824513369720707975e-03,-3.999915888842567845e-03,-1.653350229449034037e-03,-8.986891263949632494e-05,4.857130200629566972e-04,5.379153967176598938e-02
-1.791114897415330316e-03,-3.653726547909542325e-03,-5.995440677133576091e-03,-8.616695548889974007e-03,-1.126488546187179481e-02,-1.365347359258096277e-02,-1.549217087661456174e-02,-1.652541508629597894e-02,-1.657382103910404539e-02,-1.557119595754362720e-02,-1.358884656303704745e-02,-1.083984640796556258e-02,-7.658915453408883002e-03,-4.458260073563207089e-03,-1.665194610005606190e-03,3.477606271009487152e-04,1.326780415811640605e-03,1.181365180499771789e-03,4.503952646929069298e-02
-1.972944020041998790e-03,-4.017965144398598192e-03,-6.572093100590322735e-03,-9.396069303055601396e-03,-1.218740854108653175e-02,-1.460682276180609758e-02,-1.631938392110783564e-02,-1.704582723584090534e-02,-1.661558942250142973e-02,-1.501038455920136044e-02,-1.238653888298085239e-02,-9.066807074627957971e-03,-5.498082698179102695e-03,-2.179345605330043970e-03,4.275965523888579389e-04,1.986005020506385107e-03,2.350578272098370180e-03,1.595993467141160150e-03,3.711735320567377538e-02
-2.166973187707445930e-03,-4.405511630829902180e-03,-7.182109985993426551e-03,-1.021229949519844062e-02,-1.313757292664593720e-02,-1.556123460371685793e-02,-1.710327869626999953e-02,-1.746699276846886556e-02,-1.650457871808822322e-02,-1.426560860351593421e-02,-1.101244681604604883e-02,-7.192006064791534904e-03,-3.363035412529955404e-03,-9.041607713949872374e-05,2.170969317784879598e-03,3.174345121172648162e-03,2.934848209139663371e-03,1.723261688225861087e-03,3.032254762264472575e-02
-2.371190919685751616e-03,-4.812066570719697456e-03,-7.817857234258145105e-03,-1.105320795256813093e-02,-1.409754971283448503e-02,-1.649287324043197805e-02,-1.781539409175778021e-02,-1.775995323240494445e-02,-1.621862805959415829e-02,-1.333108041247006020e-02,-9.486368805476506905e-03,-5.265572534542375255e-03,-1.330294946242915931e-03,1.720294729455955742e-03,3.487898258479559931e-03,3.869792472430455370e-03,3.080294670758324665e-03,1.590150984529673309e-03,2.482836197080846505e-02
-2.583873659962136575e-03,-5.233916722798448613e-03,-8.472666379820607482e-03,-1.190804097744614827e-02,-1.505151841667858731e-02,-1.738073872619550278e-02,-1.843134263474450335e-02,-1.790156312303208333e-02,-1.574341292098902292e-02,-1.221036614756659637e-02,-7.837008927172291542e-03,-3.342318333505444987e-03,5.282086064603144305e-04,3.182948308868332934e-03,4.334743601191861327e-03,4.072892768749203883e-03,2.829819418360288164e-03,1.249741858811493451e-03,2.068870712242011980e-02
-2.803603188679624873e-03,-5.667972125629834081e-03,-9.140901025509096459e-03,-1.276758003135238656e-02,-1.598584523016860492e-02,-1.820694232646705157e-02,-1.893119954788704748e-02,-1.787495063303875392e-02,-1.507280898805964803e-02,-1.091631124126244898e-02,-6.101007622609283011e-03,-1.479551060228370424e-03,2.148300013282262999e-03,4.249027273159243327e-03,4.701783550216696167e-03,3.823704635867673871e-03,2.259755438805284653e-03,7.718797272942498362e-04,1.785232583649823748e-02
-3.029264154233680343e-03,-6.111762051404252133e-03,-9.817953940485934713e-03,-1.362414826546286782e-02,-1.688911551307085285e-02,-1.895678596582785203e-02,-1.929963308575379649e-02,-1.766963794051484848e-02,-1.420881531989619251e-02,-9.470432377156941944e-03,-4.321430806381315257e-03,2.654425829984615836e-04,3.476476284678293137e-03,4.893054331265639899e-03,4.611462791953051948e-03,3.194902450327243709e-03,1.468752843235578620e-03,2.330538414282390348e-04,1.618368673987963247e-02
-3.260025104452028786e-03,-6.563396791742785036e-03,-1.050018646947884979e-02,-1.447153015301019981e-02,-1.775204405819129014e-02,-1.961867598800637671e-02,-1.952581305145958263e-02,-1.728136564480982004e-02,-1.316109344388910994e-02,-7.901855881959173392e-03,-2.545838101172102300e-03,1.838071421197614045e-03,4.472388837260787495e-03,5.113023198879787165e-03,4.114610960700659965e-03,2.282817540613526954e-03,5.656561458396385357e-04,-2.932484507492912128e-04,1.548780416463352121e-02
