0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.935540751829176287e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.374734965995039637e+00
4.699097916705322758e-02,1.405350028257698891e-01,2.327686235859211250e-01,3.228295519539605696e-01,4.098723809807021112e-01,4.930751676704616115e-01,5.716458442220199165e-01,6.448284125285750346e-01,7.119088768796314470e-01,7.722208716390764893e-01,8.251509428081079678e-01,8.701434448045120007e-01,9.067050164845684712e-01,9.344086033820496739e-01,9.528969963202582605e-01,9.618858599459962910e-01,9.611662283155545383e-01,9.506064484077005883e-01,9.301535563214979874e-01,8.998340749110705916e-01,8.597542256875609912e-01,8.100995519526321686e-01,7.511339542893852306e-01,6.831981436969368771e-01,6.067075217853704627e-01,5.221495015199334455e-01,4.300802859889910068e-01,3.311211265417836058e-01,2.259540853727069198e-01,1.153173311926342093e-01,-6.548377067185108480e+00
3.647389215833435339e-02,1.090817562944553093e-01,1.806724998075663613e-01,2.505768228755671512e-01,3.181385297255398537e-01,3.827196370526860791e-01,4.437053503565329127e-01,5.005088720451106310e-01,5.525760063342989303e-01,5.993895273909609633e-01,6.404732788252318620e-01,6.753959745178781393e-01,7.037746728603161417e-01,7.252778987732212412e-01,7.396283903390991066e-01,7.466054495177470995e-01,7.460468791932353128e-01,7.378504917077653991e-01,7.219751770516014133e-01,6.984415219785888862e-01,6.673319744821721855e-01,6.287905512756757354e-01,5.830220891507381653e-01,5.302910443170245625e-01,4.709198470323662788e-01,4.052868219932500571e-01,3.338236880491822767e-01,2.570126538094973934e-01,1.753831286068936457e-01,8.950807104815669546e-02,-5.332071522951917331e+00
7.568801686293608749e-03,2.263586724995845373e-02,3.749186720392124611e-02,5.199791322773193725e-02,6.601783625966746449e-02,7.941924655935579669e-02,9.207456636153660279e-02,1.038620276195118125e-01,1.146666275809787444e-01,1.243810352339072139e-01,1.329064420039091921e-01,1.401533504747954073e-01,1.460422953380594024e-01,1.505044912518882783e-01,1.534824028027437226e-01,1.549302323090514244e-01,1.548143217833601870e-01,1.531134659725177372e-01,1.498191340208189504e-01,1.449355979444374998e-01,1.384799667623150543e-01,1.304821257945576463e-01,1.209845813096830647e-01,1.100422113721702400e-01,9.772192440705348981e-02,8.410222765420470592e-02,6.927270832690959890e-02,5.333343091292923333e-02,3.639425465713585356e-02,1.857407583882946661e-02,8.446864093726820510e-02
9.143890661810023454e-03,2.734645505954886452e-02,4.529403049898544920e-02,6.281882560850844677e-02,7.975633416064314973e-02,9.594661573669695243e-02,1.112355432786798493e-01,1.254760084659804487e-01,1.385290761492256328e-01,1.502650794300998682e-01,1.605646473912372696e-01,1.693196579517501077e-01,1.764341088483334652e-01,1.818249003155632260e-01,1.854225236580896441e-01,1.871716505676497555e-01,1.870316187346856285e-01,1.849768100330637377e-01,1.809969183119487512e-01,1.750971046061277070e-01,1.672980383696326401e-01,1.576358241419626716e-01,1.461618138659851462e-01,1.329423058861572138e-01,1.180581324594496689e-01,1.016041384037482953e-01,8.368855428406626884e-02,6.443226829025724967e-02,4.396800168586283142e-02,2.243939340120195899e-02,-6.174264690390458554e-01
1.054812511712110469e-02,3.154607159538738714e-02,5.224987026118129568e-02,7.246596189044952896e-02,9.200457690543514810e-02,1.106812127119959216e-01,1.283180728390516112e-01,1.447454574259011972e-01,1.598030949433938697e-01,1.733414054460154785e-01,1.852226861310651285e-01,1.953222105249542984e-01,2.035292332215623279e-01,2.097478927593605380e-01,2.138980059381779264e-01,2.159157476380892948e-01,2.157542110067892926e-01,2.133838437224360451e-01,2.087927569105333947e-01,2.019869041900254347e-01,1.929901292391994483e-01,1.818440811999815221e-01,1.686079981733513145e-01,1.533583599924847329e-01,1.361884123874066432e-01,1.172075655690184570e-01,9.654067115502644458e-02,7.432718222934425745e-02,5.072020216397374326e-02,2.588542863233760094e-02,-1.258988402891834335e+00
1.178598686307634133e-02,3.524812052156969799e-02,5.838158702688697743e-02,8.097011225954192648e-02,1.028016564754457851e-01,1.236700650142567581e-01,1.433766763271984712e-01,1.617318756432401805e-01,1.785565829727036313e-01,1.936836646066848744e-01,2.069592578060127086e-01,2.182439989811515435e-01,2.274141463403426544e-01,2.343625887227206994e-01,2.389997331311074225e-01,2.412542643301765766e-01,2.410737707739029345e-01,2.384252320654735025e-01,2.332953641267157263e-01,2.256908192559181348e-01,2.156382392757684729e-01,2.031841610100293960e-01,1.883947743713334788e-01,1.713555343859619051e-01,1.521706295174480306e-01,1.309623096722020430e-01,1.078700782700052624e-01,8.304975373325715338e-02,5.667240668456318547e-02,2.892318003610140631e-02,-1.840904798294684008e+00
1.286740300464026161e-02,3.848229063686466056e-02,6.373835445879323658e-02,8.839947624908124635e-02,1.122341606843511724e-01,1.350173375072948323e-01,1.565321170981180954e-01,1.765714866964275820e-01,1.949399349357145150e-01,2.114549928540571389e-01,2.259486801291188118e-01,2.382688459489601951e-01,2.482803946680846863e-01,2.558663872054329769e-01,2.609290100122135803e-01,2.633904043665413752e-01,2.631933497324834836e-01,2.603017959465618314e-01,2.547012400579947156e-01,2.463989447427015200e-01,2.354239963278002556e-01,2.218272015953506038e-01,2.056808236736402673e-01,1.870781584635307082e-01,1.661329541784123121e-01,1.429786776913891111e-01,1.177676324746867315e-01,9.066993397640922547e-02,6.187234930133041905e-02,3.157700903826943933e-02,-2.365857153217520992e+00
