0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.477670678330651688e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.478115781609654844e-01
-1.095229790531807197e-03,-2.276738991431597782e-03,-3.849670477362678381e-03,-5.779746339915878099e-03,-8.024458589152150614e-03,-1.053366280235559609e-02,-1.325032968616899134e-02,-1.611144795126998042e-02,-1.904906769998220353e-02,-2.199146927516580294e-02,-2.486443836952690126e-02,-2.759262431765184195e-02,-3.010095506358703363e-02,-3.231607948571844219e-02,-3.416780572500716789e-02,-3.559050303477016147e-02,-3.652443454841267090e-02,-3.691698930165335235e-02,-3.672378385528298622e-02,-3.590960689942124945e-02,-3.444918418556173340e-02,-3.232774588614516914e-02,-2.954138384057484329e-02,-2.609719189895346250e-02,-2.201318848979241447e-02,-1.731802638013689097e-02,-1.205050013915215205e-02,-6.258866853433278990e-03,6.519979894728099301e-02
-1.944846983285408032e-03,-4.040887335279704125e-03,-6.827265865620676596e-03,-1.023888353374561265e-02,-1.419467929854785829e-02,-1.859883526963735864e-02,-2.334239564783583895e-02,-2.830528747230144290e-02,-3.335871559336960751e-02,-3.836788820574114217e-02,-4.319501348086128567e-02,-4.770249318556783746e-02,-5.175622655143453932e-02,-5.522892792015638569e-02,-5.800335559314495626e-02,-5.997534745538188328e-02,-6.105656170225443741e-02,-6.117682848678392821e-02,-6.028603034558602247e-02,-5.835544538266703579e-02,-5.537850664459170735e-02,-5.137095293358247272e-02,-4.637036933814499967e-02,-4.043513879213332662e-02,-3.364284778573316259e-02,-2.608820882041333958e-02,-1.788057836921975313e-02,-9.141161250760927726e-03,4.689505684410137376e-01
-2.120339069894843984e-03,-4.401840789527246278e-03,-7.427216297884043326e-03,-1.111745716504077691e-02,-1.537347940896719757e-02,-2.007772753875369104e-02,-2.509652127825182447e-02,-3.028313042880254741e-02,-3.548152549855282389e-02,-4.053071235221820945e-02,-4.526952060751583684e-02,-4.954168047667629332e-02,-5.320099394841985158e-02,-5.611638619345758749e-02,-5.817661401597486182e-02,-5.929441158500316916e-02,-5.940987024495572588e-02,-5.849287863433506873e-02,-5.654449032800301644e-02,-5.359713648786963713e-02,-4.971365747229532922e-02,-4.498518635630376766e-02,-3.952797492715513783e-02,-3.347930509060904197e-02,-2.699267230863531056e-02,-2.023245994833609146e-02,-1.336834243677507451e-02,-6.569660118346774824e-03,4.291188447490386637e-01
-2.332377721340540746e-03,-4.837956772117567826e-03,-8.151854292679979255e-03,-1.217774245090072135e-02,-1.679393146206644913e-02,-2.185550763661151669e-02,-2.719769769985398711e-02,-3.264043713192612411e-02,-3.799404312410237239e-02,-4.306581236655698808e-02,-4.766728617654959060e-02,-5.162185699241202130e-02,-5.477233761269446888e-02,-5.698808375986375019e-02,-5.817125629290221395e-02,-5.826183442872019669e-02,-5.724104595862040956e-02,-5.513296225917934529e-02,-5.200410982223829803e-02,-4.796106866885749970e-02,-4.314615228754328097e-02,-3.773138375452559506e-02,-3.191108874071964252e-02,-2.589350965111919534e-02,-1.989189969191174079e-02,-1.411557741799686176e-02,-8.761410486179368323e-03,-4.006154119394335182e-03,3.850418837143173567e-01
-2.576956720869240641e-03,-5.340797279926180752e-03,-8.986604758084796793e-03,-1.339719603037342090e-02,-1.842354651874859514e-02,-2.388765788139755181e-02,-2.958732212181944612e-02,-3.530274024726991200e-02,-4.080481259181806958e-02,-4.586477163639904320e-02,-5.026468932952802421e-02,-5.380827353005533664e-02,-5.633128607132035365e-02,-5.771088004938507848e-02,-5.787317469814172444e-02,-5.679846607568368039e-02,-5.452360823385234839e-02,-5.114128381154815078e-02,-4.679610058252061527e-02,-4.167768248420392757e-02,-3.601114871760041636e-02,-3.004557129866198065e-02,-2.404115112995612244e-02,-1.825594117650525261e-02,-1.293296500897943117e-02,-8.288529383884468693e-03,-4.502417330482360106e-03,-1.710486159443249830e-03,3.396313010368882668e-01
-2.850174477908646708e-03,-5.902140217256689365e-03,-9.917249823308913609e-03,-1.475379089136405995e-02,-2.023051758356284383e-02,-2.613051359163062401e-02,-3.220784357834080569e-02,-3.819691000871117126e-02,-4.382419351501450760e-02,-4.882180935746070066e-02,-5.294208503608109628e-02,-5.597218169135249194e-02,-5.774767048770816646e-02,-5.816395580215062699e-02,-5.718452249569141999e-02,-5.484517640834419422e-02,-5.125373435003760525e-02,-4.658497857890508270e-02,-4.107108690918327698e-02,-3.498814235179831256e-02,-2.863967314424431879e-02,-2.233843674731563964e-02,-1.638781066470363854e-02,-1.106417278479860170e-02,-6.601543693595427267e-03,-3.179537629667626708e-03,-9.153549521264751606e-04,1.398164251581537367e-04,2.953590787633188497e-01
-3.148361073622164916e-03,-6.514244336404164705e-03,-1.093037976401542086e-02,-1.622670112341398699e-02,-2.218468745764212019e-02,-2.854256716282339151e-02,-3.500446277278850687e-02,-4.125331711501741688e-02,-4.696705968945246584e-02,-5.183708417528611057e-02,-5.558775915418428387e-02,-5.799543270894808727e-02,-5.890526210080592601e-02,-5.824423584446601632e-02,-5.602897303555932906e-02,-5.236727696248941882e-02,-4.745295564909410985e-02,-4.155404742359150583e-02,-3.499523485182437499e-02,-2.813581814355248928e-02,-2.134507603406101892e-02,-1.497710969798358299e-02,-9.347309045216562959e-03,-4.712395812961655758e-03,-1.255609407679192900e-03,9.219392697508481610e-04,1.803344583278224458e-03,1.451642498177303179e-03,2.541661826590833062e-01
