Times,H,V,M,North Pole,South Pole,Maximum Radius
0.0,1.0,-0.17578395831246946,0,2.0,0.0,1.0
0.0015341680756939071,0.9997303178629379,-0.17578395831246946,1,1.9997303178629378,-0.00026968213706213273,1.0
0.0030683361513878142,0.9994606357258757,-0.17578395831246946,1,1.9994606357258757,-0.0005393642741242655,1.0
0.004602504227081722,0.9991909535888136,-0.17578395831246946,1,1.9991909535888137,-0.0008090464111863982,1.0
0.0061366723027756285,0.9989212714517515,-0.17578395831246946,1,1.9989212714517515,-0.001078728548248531,1.0
0.007670840378469535,0.9986515893146893,-0.17578395831246946,1,1.9986515893146892,-0.0013484106853106637,1.0
0.009205008454163444,0.9983819071776272,-0.17578395831246946,1,1.9983819071776272,-0.0016180928223727964,1.0
0.01073917652985735,0.9981122775287534,-0.17574974551067393,2,1.9981126088530767,-0.0016479258725737855,1.0000372229549612
0.012273344605551257,0.9978427110148896,-0.17570859290748597,2,1.9978436709439857,-0.0014086630183193227,1.0001137720770528
0.013807512681245164,0.9975731518545841,-0.17570379971808675,2,1.997574540105247,-0.0011857739012155477,1.0001814879523838
0.01534168075693907,0.9973036027254037,-0.17569726123941287,2,1.997305189403252,-0.0009835834851356084,1.0002375732516373
0.01687584883263298,0.9970340660708997,-0.17568913000754058,2,1.9970356232169628,-0.0008047840823043328,1.0002798199445613
0.018410016908326887,0.9967645440810514,-0.17567957130539616,2,1.9967658723954362,-0.0006504436913411515,1.0003066445210558
0.019944184984020792,0.9964950386855225,-0.17566875481169436,2,1.9964959866230767,-0.000520138846061835,1.0003170864821733
0.0214783530597147,0.9962255515585369,-0.17565684702682252,2,1.9962260253664783,-0.00041218574990031787,1.0003107742790305
0.023012521135408606,0.9959560841336026,-0.17564400485416892,2,1.9959560487804178,-0.00032393795887231125,1.0002878646017082
0.024546689211102514,0.9956866376259234,-0.17563037058857675,2,1.9956861097724432,-0.0002521169873604956,1.0003478634096727
0.026080857286796422,0.9954172130601536,-0.17561606843358307,2,1.9954162481129338,-0.00019314367640288488,1.0004158900658913
0.027615025362490327,0.9951478113011532,-0.17560120254664072,2,1.995146487089471,-0.00014344241708408312,1.0004841921447267
0.029149193438184236,0.9948784330855591,-0.17558585650541447,2,1.9948768328019633,-9.969659309783108e-05,1.0005507454724745
0.03068336151387814,0.9946090790522905,-0.1755700940047596,2,1.9946072758332565,-5.904102796183697e-05,1.0006136650254513
