Times,H,V,M,North Pole,South Pole,Maximum Radius
0.0,1.0,-0.11,0,2.0,0.0,1.0
0.0015341680756939071,0.9998312415116737,-0.11,1,1.9998312415116737,-0.0001687584883263149,1.0
0.0030683361513878142,0.9996624830233474,-0.11,1,1.9996624830233474,-0.0003375169766526298,1.0
0.004602504227081722,0.999493724535021,-0.11,1,1.999493724535021,-0.0005062754649789447,1.0
0.0061366723027756285,0.9993249660466947,-0.11,1,1.9993249660466947,-0.0006750339533052596,1.0
0.007670840378469535,0.9991562075583684,-0.11,1,1.9991562075583684,-0.0008437924416315745,1.0
0.009205008454163444,0.9989874490700421,-0.11,1,1.998987449070042,-0.0010125509299578894,1.0
0.01073917652985735,0.9988186905817158,-0.11,1,1.9988186905817158,-0.0011813094182842043,1.0
0.012273344605551257,0.9986499320933895,-0.11,1,1.9986499320933895,-0.0013500679066105192,1.0
0.013807512681245164,0.9984811736050632,-0.11,1,1.9984811736050632,-0.0015188263949368341,1.0
0.01534168075693907,0.9983124151167369,-0.11,1,1.9983124151167369,-0.001687584883263149,1.0
0.01687584883263298,0.9981436959692789,-0.10997435687197514,2,1.9981439443029907,-0.0016765720427813768,1.0000278992935232
0.018410016908326887,0.997975010183188,-0.10995261129688506,2,1.9979756415504788,-0.0015276558839247834,1.0000753746495104
0.019944184984020792,0.9978063291588481,-0.10994950749683667,2,1.9978072156383082,-0.00138927799091626,1.0001171462377243
0.0214783530597147,0.9976376545590091,-0.10994531988469616,2,1.9976386516025433,-0.0012640522388804865,1.0001514960910871
0.023012521135408606,0.9974689878985008,-0.10994014487757632,2,1.9974699538861993,-0.001153567700598046,1.0001770780597248
0.024546689211102514,0.9973003305327569,-0.10993408637290739,2,1.9973011431125864,-0.0010584016463461854,1.0001929376493552
0.026080857286796422,0.9971316836543056,-0.10992725055567573,2,1.997132251187862,-0.0009782091420306172,1.0001985090618306
0.027615025362490327,0.996963048296442,-0.10991974121693292,2,1.9969633155980648,-0.0009118724188660332,1.0001935921681482
0.029149193438184236,0.9967944253429465,-0.1099116558133608,2,1.9967943737567384,-0.0008576899503436319,1.000180268392391
0.03068336151387814,0.9966258155424808,-0.10990308241781548,2,1.996625458138502,-0.0008135841955407841,1.0002215657634224
0.03221752958957205,0.9964572195261903,-0.10989409762958785,2,1.9964565927323332,-0.0007773080640938179,1.0002642059621558
0.03375169766526596,0.9962886378270513,-0.10988476543722292,2,1.996287791103085,-0.0007466329584832065,1.0003068993952497
0.03528586574095986,0.9961200708996125,-0.10987513696151237,2,1.9961190560989615,-0.0007195052638343524,1.0003483849028563
0.036820033816653774,0.9959515191389685,-0.10986525095549371,2,1.9959503810201809,-0.0006941628383305698,1.0003874937928108
0.03835420189234768,0.9957829828980477,-0.10985513490402143,2,1.9957817518955232,-0.0006692078689060077,1.0004232002722584
0.039888369968041584,0.9956144625025607,-0.1098448065481457,2,1.995613150414047,-0.0006436369173028478,1.0004546566805934
0.04142253804373549,0.9954459582632291,-0.10983427565808006,2,1.995444557032982,-0.0006168327113023064,1.0004812132546046
0.0429567061194294,0.9952774704851641,-0.10982354589070689,2,1.995275953823543,-0.0005885249802933812,1.0005024233198498
0.044490874195123306,0.9951089994744828,-0.10981261659032558,2,1.9951073267098955,-0.0005587292723249204,1.000518035730253
0.04602504227081721,0.9949405455424201,-0.10980148442117704,2,1.994938666883407,-0.0005276732272414542,1.0005279770289572
0.04755921034651112,0.9947721090073132,-0.10979014475363764,2,1.9947699713134062,-0.000495719332056721,1.00053232616545
0.04909337842220503,0.9946036901949068,-0.10977859275955819,2,1.9946012424068473,-0.0004632919460878515,1.0005312846906869
0.05062754649789893,0.9944352894374439,-0.10976682420322861,2,1.9944324869761614,-0.0004308145999213364,1.0005251451985073
0.052161714573592845,0.9942669070719905,-0.10975483594076418,2,1.994263714746098,-0.0003986615066176036,1.000514260438217
0.05369588264928675,0.9940985434383915,-0.10974262616096597,2,1.9940949366616998,-0.00036712512610470593,1.0005075307678937
0.055230050724980655,0.9939301988771815,-0.1097301944142797,2,1.9939261632516758,-0.00033639970869669966,1.000547357693623
0.05676421880067457,0.9937618737276939,-0.10971754148347797,2,1.9937574032606578,-0.0003065791731572398,1.0005845344004989
0.05829838687636847,0.9935935683265283,-0.10970466915070429,2,1.993588662699748,-0.0002776665490297203,1.0006187222774272
0.059832554952062376,0.9934252830064555,-0.10969157991165736,2,1.9934199443890457,-0.00024959157102566465,1.0006496880520432
0.06136672302775628,0.9932570180957756,-0.1096782766802006,2,1.9932512479901323,-0.00022223283726485743,1.000677295020298
0.0629008911034502,0.9930887739180935,-0.1096647625169849,2,1.9930825704608313,-0.0001954411702476122,1.0007014907532243
0.0644350591791441,0.9929205507924375,-0.10965104040505702,2,1.9929139068165274,-0.000169061355068445,1.000722292687504
0.065969227254838,0.9927523490336311,-0.10963711308507865,2,1.9927452510559913,-0.00014295016272747318,1.0007397729120555
