Times,H,V,M
0.0,1.0,-0.01,0.0
0.0008382284750231445,0.9999916177152498,-0.01,1.0
0.001676456950046289,0.9999832354304996,-0.01,1.0
0.0025146854250694337,0.9999748531457494,-0.01,1.0
0.003352913900092578,0.9999664708609992,-0.01,1.0
0.0041911423751157225,0.999958088576249,-0.01,1.0
0.005029370850138867,0.9999497062914988,-0.01,1.0
0.005867599325162011,0.9999413240067486,-0.01,1.0
0.006705827800185156,0.9999329417219984,-0.01,1.0
0.007544056275208301,0.9999245594372482,-0.01,1.0
0.008382284750231445,0.999916177152498,-0.01,1.0
0.009220513225254589,0.9999077948677478,-0.01,1.0
0.010058741700277735,0.9998994125829976,-0.01,1.0
0.010896970175300879,0.9998910302982474,-0.01,1.0
0.011735198650324023,0.9998826480134972,-0.01,1.0
0.012573427125347168,0.999874265728747,-0.01,1.0
0.013411655600370312,0.9998658834439969,-0.01,1.0
0.014249884075393456,0.9998575011592467,-0.01,1.0
0.015088112550416602,0.9998491188744965,-0.01,1.0
0.015926341025439744,0.9998407365897463,-0.01,1.0
0.01676456950046289,0.9998323543049961,-0.01,1.0
0.017602797975486036,0.9998239720202459,-0.01,1.0
0.018441026450509178,0.9998155897354957,-0.01,1.0
0.019279254925532324,0.9998072074507455,-0.01,1.0
0.02011748340055547,0.9997988251659953,-0.01,1.0
0.02095571187557861,0.9997904428812451,-0.01,1.0
0.021793940350601757,0.9997820605964949,-0.01,1.0
0.022632168825624903,0.9997736783117447,-0.01,1.0
0.023470397300648045,0.9997652960269945,-0.01,1.0
0.02430862577567119,0.9997569137422443,-0.01,1.0
0.025146854250694337,0.9997485314574941,-0.01,1.0
0.02598508272571748,0.9997401491727439,-0.01,1.0
0.026823311200740624,0.9997317668879937,-0.01,1.0
0.02766153967576377,0.9997233846032435,-0.01,1.0
0.028499768150786912,0.9997150023184933,-0.01,1.0
0.029337996625810058,0.9997066200337431,-0.01,1.0
0.030176225100833204,0.9996982377489929,-0.01,1.0
0.031014453575856346,0.9996898554642427,-0.01,1.0
0.03185268205087949,0.9996814731794925,-0.01,1.0
0.03269091052590264,0.9996730908947423,-0.01,1.0
0.03352913900092578,0.9996647086099921,-0.01,1.0
0.03436736747594892,0.9996563263252419,-0.01,1.0
0.03520559595097207,0.9996479440404917,-0.01,1.0
0.03604382442599521,0.9996395617557415,-0.01,1.0
0.036882052901018356,0.9996311794709913,-0.01,1.0
0.037720281376041505,0.9996227971862411,-0.01,1.0
0.03855850985106465,0.9996144149014909,-0.01,1.0
0.03939673832608779,0.9996060326167407,-0.01,1.0
0.04023496680111094,0.9995976503319906,-0.01,1.0
0.04107319527613408,0.9995892680472404,-0.01,1.0
0.04191142375115722,0.9995808857624902,-0.01,1.0
0.04274965222618037,0.99957250347774,-0.01,1.0
0.043587880701203514,0.9995641211929898,-0.01,1.0
0.04442610917622666,0.9995557389082396,-0.01,1.0
0.045264337651249806,0.9995473566234894,-0.01,1.0
0.04610256612627295,0.9995389743387392,-0.01,1.0
0.04694079460129609,0.999530592053989,-0.01,1.0
0.04777902307631924,0.9995222097692388,-0.01,1.0
0.04861725155134238,0.9995138274844886,-0.01,1.0
